id|gloss
16_0577|جميع حب سوال ولد شخص كريم
16_0578|ولد اشخاص السعوديه ملابس غتره عقال
16_0579|رحله سعيد جميع سعيد
16_0580|رحمه جميع انسان اشخاص مسلم
16_0581|الرياض عاصمه السعوديه
16_0582|ضباب حادث
16_0583|طريق منزل امام قريب
16_0584|شخص عمل هو شخص رسم منزل صبغ لون ابيض
16_0585|قرد اكل موز
16_0586|كتاب فوق تعليق تعليق خزانه ملابس
16_0587|لون احمر لون دم
16_0588|الان ليل غيوم زياده
16_0589|شرب ري حديقه
16_0590|محامي دعم حق
16_0591|مخدرات انواع سبب مشكله خطر جسم انسان
16_0592|بنت خوف سوال ثعبان
16_0593|معلم هو تعليم مدرسه اشخاص سوال مكان مدرسه
16_0594|ملك السعوديه زياره سوال فرنسا
16_0595|انسان سعيد سبب اجازه عيد ذبح
16_0596|انسان جميع ابتسامه سبب قريب شهر رمضان
16_0597|شخص ولد شراء زهره تقديم ام
16_0598|شخص ولد هو حب لون اسود لون رمادي ذهبي ازرق بني
16_0599|الان صيف اكل مكرونه كوسا دجاج
16_0600|الان عم زياره عوده منزل
16_0601|الان مدرسه الان معرفه رياضه فائده جسم
16_0602|جد هو حب لون احمر شديد
16_0603|انا ام قدره وجه قدره عالم
16_0604|انا ام شراء متر عشرين م ت ر قماش
16_0605|انا ام خلط صيف اكل خلط سوال تقطيع رز سوال دجاج شواء
16_0606|انا حب السعوديه عربيه جميع
16_0607|انا رغبه ذهاب سوال وقت سبع ربع
16_0608|انا رغبه ذهاب طياره موقع فرنسا
16_0609|انا شرب ماء نظيف
16_0610|انا زكام اسبوع واحد
16_0611|انا عمل عشر_ساعات كل_يوم هو تعب
16_0612|انا الان ذهاب سوال شراء صيدليه
16_0613|انا ماضي مشاهده قرد جميل
16_0614|انا مساعده شخص كفيف
16_0615|انا سعيد سبب زواج صديق ع ل ي انا لا
16_0616|انا زواج ابن بنت عمر اربع_عشر سن ولد هو عمر احد_عشر سن
16_0617|انا مفلس مال لا_يوجد سبب راتب قليل شهر لا_يوجد
16_0618|انا خال مع ذهاب زهره
16_0619|هو تفضل ذهاب مسجد خطوات يمين
16_0620|هو مدرسه تركيز سبب بعد ج اختبار قدره
16_0621|هو شراء حمص فلافل
16_0622|هو ماضي مشاهده تلفاز فيلم سينما هو
16_0623|هو خبير لغه اشاره ماشاءلله
16_0624|انت كذب كثير هو
16_0625|انسحاب تدريب دوره لغه اشاره موقع شرطه
16_0626|تفضل منزل جار
16_0627|جميع تعب اعاقه
16_0628|انا مشاركه مع اخ
16_0629|ماضي انا ذهاب شركه اتصالات
16_0630|ماضي زياره تفضل منزل
16_0631|ليل سياحه ممنوع
16_0632|بعد اكل انتهاء انسحاب وجوب موقع نظيف سرعه
16_0633|بعد اسبوع اثنان اب وصول الرياض
16_0634|منزل انا امام مسجد
16_0635|تذكره كاس عالم مال سوال
16_0636|جد خلف مساعده قطف حبه اسود زيتون
16_0637|جد انا اخ سعيد سبب اب وصول صحه
16_0638|خال رئيس جمعيه صم سوال المغرب
16_0639|انا خال زهره حديقه زهره
16_0640|داخل سياحه ممنوع اكل عصير انواع
16_0641|انا مشاهده منزل جميل الرياض لون اصفر باب لون اسود
16_0642|شخص ولد مسعف اسعاف احمر مساعده انسان
16_0643|انا سعيد عمل مع صم
16_0644|الان لقاء وقت احد_عشر نصف
16_0645|مشاهده رسم لون انواع
16_0646|صخر هو جبل تدحرج اسفل
16_0647|سمع جرس الم
16_0648|فيل صوت غير
16_0649|مدرسه شخص هو خوف اختبار هو
16_0650|رقم اسره هو سوال
16_0651|رقم تفضل ترفيه حفل الف اعلى
16_0652|هو اكل قبل بعد وجوب غسل_يد
16_0653|سجن انا مشاهده شاب بكاء
16_0654|صين منطقه هو جميع انسان حب رز مكرونه
16_0655|عمل صديق هو كسل تعب فاضي 
16_0656|انا لقاء عمل مسوول هو قول غدا عوده
16_0657|قبل ذهاب منزل وجوب ضغط جرس
16_0658|قبل سن عشر ماضي انا ذهاب حج مع مركز صم
16_0659|كل_يوم قبل صباح انا استيقاظ
16_0660|ماشاءلله انت ممتاز
16_0661|عمل طياره هو شخص تعامل ابتسامه
16_0662|شخص عمل خوف تعيين
16_0663|انا جميع دعم صديق صم
16_0664|رقم نسبه فاضي عمل لا_يوجد رقم زياده كل_سنه
16_0665|نعم ماضي مشاهده فيلم سينما جميل واضح
16_0666|انا محفظه داخل
16_0667|هو شخص قبيح
16_0668|هو مدرسه جامعه انسحاب استفهام
16_0669|استفهام هو كلام حق
16_0670|كل_يوم اخت بنت استيقاظ قبل صلاه صباح
16_0671|سن مستمر جميع خير جميع
16_0672|انا حب صفحه قصص قراءه
16_0673|استفهام هو نيه حب سوال
16_0674|انا رقم مال شركه خاص
16_0675|استفهام سوال موقع طياره
16_0676|تاريخ سوال طياره وقت
16_0677|استفهام طريقه ازدحام
16_0678|انا رغبه شراء بقره ابن مولود
16_0679|استفهام بنك مفتوح
16_0680|لا مفلس مال لا_يوجد مظله
16_0681|استفهام سوال معلم لغه عربيه
16_0682|ابن بنت حب معلم مدرسه
16_0683|انا حفظ طياره فندق انا خاص
16_0684|استفهام غرفه فاضي_2 هو
16_0685|انا لا حب دخان
16_0686|انا حزن سوال سكر نسبه رخيص
16_0687|انا رغبه دواء زكام صدر
16_0688|انا ابن صدر راس الم
16_0689|سياره نافذه ضرب كسر_نافذه هو
16_0690|انا جوال عطل
16_0691|انا حب ذهاب بحر وقت اربع_العصر
16_0692|انا ذهاب اسره مع اسره مع سوال ابها تاريخ صيف
16_0693|انا منزل ايجار صغير
16_0694|انا عمل لا_يوجد
16_0695|انا خاص شهاده ثانوي
16_0696|استفهام هو خبره شهاده يوجد
16_0697|انا عقل خبره شهاده لا_يوجد
16_0698|استفهام سياره هو سوال اسم
16_0699|انا سياره لا_يوجد
16_0700|انا رغبه شراء سياره لون رمادي
16_0701|انا رغبه اجازه عمل
16_0702|رقم وقت طويل اجازه
16_0703|تاريخ فتح اجتماع
16_0704|لا تاخير اجتماع
16_0705|انا مدير طيب
16_0706|هو صديق هو مساعده عمل
16_0707|انا الان عمل قدره
16_0708|انا لا زواج لا_يوجد
16_0709|انا مع ام اب اخ مع
16_0710|الان لقاء بنت خال ابن ماضي
16_0711|انا ذهاب مع اخ شركه اتصالات
16_0712|انا رغبه شراء سكر عسل لوحه بقاله
16_0713|انا مال انا لا_يوجد
16_0714|انا رغبه فتح رقم حساب بنك
16_0715|انا اخ بنت عمل د سن
16_0716|انا اخ ولد مدرسه خطه الصين
16_0717|انا ضياع محفظه مال
16_0718|انا رغبه رقم محامي ذكي
16_0719|انا قدره حج سن ماضي
16_0720|انا اخ انتهاء سجن افراج
16_0721|الان مدرسه موضوع الان كيمياء صعب الان
16_0722|حبه اسود ز ي ت و ن حبه فائده جسم
16_0723|استفهام سوال موقع بنزين
16_0724|منطقه المغرب جميل
16_0725|انا حب اخضر تقطيع نار رز مع خلط
16_0726|انا مشاهده ثعبان صخره تحت مشاهده
16_0727|انا رغبه لا فلافل
16_0728|انا اخ حب حمص
16_0729|انا شراء ام عطر تقديم
16_0730|فرنسا قدره كاس كره_قدم عالم
16_0731|انا شراء اخ بنت ساعه لون فضي ذهبي بنفسجي
16_0732|استفهام قدره خزانه
16_0733|لا هو لا مال اعطاء الباقي
16_0734|كيفيه وصول موقع قطار باص
16_0735|استفهام هو ترتيب واضح اعاده
16_0736|استفهام انا قدره دخول
16_0737|استفهام رقم مال عطر
16_0738|كيفيه وصول مكتبه موقع
16_0739|عطر ضياع اعاقه
16_0740|استفهام انا قدره حذاء دخول قدره
16_0741|حذاء كبير رغبه صغير
16_0742|استفهام هو جاكيت كبير
16_0743|رغبه سوال جاكيت نظر تجربه قياس لون احمر
16_0744|انا رغبه حذاء مقاس رقم اربعون
16_0745|انا مشاهده فستان نظر سعيد لا
16_0746|فستان ملابس صغير
16_0747|رقم شرطه جوال
16_0748|شخص شعار احمر اسعاف سرعه
16_0749|مباره كاس عالم الان ممتاز
16_0750|اليوم الخميس مع اب حديقه
16_0751|انا اخ رغبه رسم كتاب
16_0752|خلط جد ماضي لذيذ
16_0753|طفل طفل بكاء سبب جوع
16_0754|اعطاء ملح استئذان
16_0755|بحر امتلاء ازدحام
16_0756|وجوب جميع كلام صدق مستمر
16_0757|لا خوف ثعبان
16_0758|حديد حداد عمل ثقيل تعب
16_0759|صغير رمي سوال قط
16_0760|انا اخ مشكله عم ابن مشكله
16_0761|جد انا موت يوم الاربعاء
16_0762|انا اخ استفراغ مدرسه يكره
16_0763|انا ابن دجاج شواء ثاني سمكه شواء
16_0764|انا اب عم عمل حداد حديد
16_0765|خال عمل وزاره تصليح
16_0766|انا رسم علم السعوديه سوال مدرسه داخل
16_0767|انا مستمر مشي كل_يوم رياضه
16_0768|سبعه اسبوع_الماضي انا عمره احرام
16_0769|انا اب غتره عقال
16_0770|استفهام عاصمه السعوديه
16_0771|غيوم ثقيل بعد مطر
16_0772|تاجر تجاره مخدرات وصول سجن
16_0773|معلم تعليم مدرسه قراءه
16_0774|اجازه عيد اجازه ذبح غدا فتح
16_0775|انا حب شهر رمضان
16_0776|رغبه جميع شراء دجاج كوسا مربى
16_0777|غدا ولد_عم تفضل زياره منزل انا
16_0778|الان مدرسه الان معرفه رسم
16_0779|انا رغبه شراء عشرون متر م ت ر قماش
16_0780|انا ام الان صباح اكل خلط
16_0781|انا حب السعوديه
16_0782|انا ذهاب وقت اربع
16_0783|انا رغبه ذهاب طياره سوال المغرب
16_0784|انا زكام اسبوع_ماضي
16_0785|انا عمل وقت ثمان_ساعات كل_يوم
16_0786|انا ذهاب صيدليه مع اب
16_0787|شخص ولد هو كفيف وجوب مساعده
16_0788|انا اخ بنت زواج ابن عمر سن اثنان
16_0789|سبب راتب شهر
16_0790|انا اخ مدرسه تركيز
16_0791|استفهام هو رغبه مشاهده فيلم سينما تلفاز مشاهده
16_0792|انا منزل جانب هذا ولد كريم طيب
16_0793|سبب جميع تعب اعاقه سبب
16_0794|مشاركه مع اخ بنت تكنيس نظيف منزل
16_0795|سياحه ترفيه ممنوع الان
16_0796|بعد اكل وجوب صحن غسل نظيف
16_0797|بعد غدا سفر اخ سوال وصول ابها
16_0798|رغبه تذكره كاس عالم
16_0799|اختيار اسود صباح
16_0800|اب انا رئيس جمعيه صم السعوديه
16_0801|انا مشاهده منزل جميل لون رمادي اصفر
16_0802|استفهام سمع جرس
16_0803|مدرسه هو قدره اختبار
16_0804|رقم اخ
16_0805|رقم حفل مدرسه اشخاص رقم اثنان ثلاث_اصفار
16_0806|انا اكل خفيف اكل
16_0807|رقم سجن قضبان
16_0808|ذهاب حج ماضي سن ثلاث_سنوات مع اب
16_0809|كل_يوم قبل صباح قراءه قران كتاب
16_0810|انا حب صديق صم
16_0811|رقم نسبه فاضي عمل لا_يوجد مجتمع
16_0812|انا مشاهده فيلم سينما طويل
16_0813|شخص هو طير هو قبيح
16_0814|وجوب كلام صدق مستمر
16_0815|انا ام استيقاظ صباح قبل سبب خلط اكل
16_0816|لا هو فاضي
16_0817|انا نوم ليل وقت تسع ليل
16_0818|انا حب لون ذهبي كره لون فضي
