id|gloss|text
16_0991|عم ولد شراء تقديم حاسب لاب_توب|عمي اشترى لي كمبيوتر
16_0992|انا اب حب سوال سمكه مع رز|ابي يحب السمك مع الرز
16_0993|اكل طاوله|الاكل على الطاوله
16_0994|زوج بنت هو كوي ملابس|زوجتي تقوم بكي الفستان
16_0995|استفهام هو مدرسه مكان اسم|ما اسم مدرستك
16_0996|وصول دراجه اختيار غدا|ستصل الدراجه الجديده غدا
16_0997|كل_يوم صباح قهوه كوفي شرب|يوميا في الصباح اشرب القهوه
16_0998|جد بنت حمى برد|جدتي مصابه بنزله برد
16_0999|تعليق ملابس خزانه تعليق كسر|خزانه ملابس مكسوره
16_1000|تقديم حديقه فلاح سله جزر انواع|اعطاني المزارع سله من الخضار
17_0501|كيفيه كيمياء تقطيع ذوبان ز ب د ه|كيف تصنع الزبده
17_0502|ولد طلب بيتزا تقطيع حار|يطلب الرجل بيتزا دافئه
17_0503|اخ هو رغبه طلب شاي مع بقره|يطلب الاخ الشاي الدافئ مع الحليب
17_0504|انا رغبه دراجه اختيار|احتاج الى دراجه جديده
17_0505|سوال هو يوجد دهن ذوبان ز ب د ه|هل عندك زبده
17_0506|تنبيه سوال طفل هو طريقه سينما عرض سوال|سالني الطفل عن الطريق الى السينما
17_0507|سوال ولد هو طريقه طريق مركز|يسالني الرجل عن الطريق الى المعهد
17_0508|عوده خدمه مساعده سوال يوم الاربعاء اكل لوحه|ياتي النادل الى المطعم يوم الاربعاء
17_0509|شخص مدرسه سياره يوم الجمعه|يقود الطالب السياره يوم الجمعه
17_0510|استفهام سوال مشاهده قدره حذاء مشي حذاء سوال|اين يمكنني ان اجد الحذاء
17_0511|مشي وصول الان سوال سياره|ياتي النادل الى هنا بالسياره
17_0512|انا اخ سامع معرفه لغه اشاره|اخي السامع يتعلم لغه الاشاره
17_0513|انا انتظار وصول بقره اصلي|سانتظر وصول الحليب الطازج
17_0514|اعطاء هذا مال رخيص لا|الهديه ليست رخيصه
17_0515|الان تساقط حبه صغير ابيض تساقط زياده يوم الاثنين|سوف تتساقط الثلوج بكثره يوم الاثنين
17_0516|الان اخ صغير مجامله عنايه طفل مولود|اليوم اختي الصغرى تعتني بالطفل
17_0517|انا قدره غسل خزانه تعليق كل_سنه ثلاث_سنوات|اقوم بتنظيف خزانه ملابسي كل ثلاث سنوات
17_0518|انا ايجار غسل كنس نفسي سبب خدمه مرض هو|انظف الشقه بنفسي لان عامله التنظيف مريضه
17_0519|استفهام هو رغبه هو عسل او سكب|هل تختار المربى ام العسل
17_0520|كل_يوم الاحد مستمر جد خياطه ملابس|كل يوم احد تقوم جدتي بكي قميصي
17_0521|انا خزانه تعليق جميل|لدي خزانه جميله
17_0522|انا منزل فيلا راحه مع سوال زهره|لدي منزل مريح مع حديقه
17_0523|الان صباح الان تعب مرض بطن الم|هذا الصباح كنت اعاني من الام شديده في المعده
17_0524|تفضل زياره ام وصول منزل سبب انا مرض برد|تزورني و الدتي لانني مصابه بنزله برد
17_0525|انا قدره خزانه تعليق الان الخميس|ساحصل على خزانه هذا الخميس
17_0526|ام انا اعطاء شوربه|اعطتني و الدتي صحن شوربه
17_0527|اعطاء اخ خزانه تعليق ملابس|اعطاني اخي خزانه ملابس
17_0528|هو فلاح حوض هذا سوال هذا بيض|اعطاني المزارع سله من البيض
17_0529|هذا عطاء اب سوال طاوله تعليق خزانه|اعطاني والدي طاوله و خزانه
17_0530|انا حزين سبب اسره بعيد|انا حزين لانني افتقد عائلتي
17_0531|انا سعيد سبب جو اضاءه واضح شمس|انا سعيد بالطقس الجميل لانه مشمس و صافي
17_0532|الان اطفال مع اخذ ذهاب مدرسه انا|اليوم اخذ الاطفال الى المدرسه بنفسي
17_0533|ماضي عمل تعب صيف الان راحه سعيد|بالامس عملت كثير و اليوم انا استريح
17_0534|انا اخت بنت رغبه خياطه ملابس|اختي تريد خياطه البلوزه
17_0535|استفهام اسم هو كلب قصير اسم|ما اسم كلبك الصغير
17_0536|لا ماضي بطن الم لا_يوجد|لم يكن لدي الام في المعده امس
17_0537|انا سعيد سبب الحمدلله الان راس الم لا_يوجد|انا سعيد لانني لا اعاني من صداع اليوم
17_0538|الان مطر مشاهده صعب مشكله سبب مظله لا_يوجد|انها تمطر و هذه مشكله الان لانني لا املك مظله
17_0539|انا رغبه لا تعليق خزانه تعليق رغبه لا|لا اريد شراء الخزانه
17_0540|وجوب هو الان نوم|عليك ان تنام الان
17_0541|استفهام هو رغبه بيض مع ملح |هل تريد بيض بالملح
17_0542|انا اب هو رغبه بيض مع تذوق حار لا|والدي يريد بيض بدون فلفل
17_0543|انا رغبه منزل صغير مع فتح هواء|اريد منزل صغير به شرفه
17_0544|وجوب الان استيقاظ خبز ساعه اربع ربع صباح كل_يوم|يجب ان يستيقظ الخباز في الساعه الرابعه و ربع صباح كل يوم
17_0545|الان اكل كل_يوم ممكن|نادرا اكل العطور في الصباح
17_0546|انا الان لقاء صديق قديم منقط قديم|قابلت صديقي في المتحف
17_0547|لا دخان مع عمل دخان لا|لا تدخن اثناء العمل
17_0548|الان يوم ولاده تاريخ سوال شهر ماضي|كان عيد ميلادي الشهر الماضي
17_0549|انا شراء تذكره اربع سبب دخول فتح منقط قديم|ساشتري لك اربع تذاكر للمتحف
17_0550|رغبه بحث رغبه بنت زواج|ابحث عن فتاه للزواج
17_0551|انا اخ ابن طويل|ابن اخي طويل
17_0552|اخ خال بنت ابن مولود موت ماضي|ابن خالتي الرضيع توفي يوم امس
17_0553|انا ولد_عم انا كره مدرسه بعيد|ابن عمي يكره المدرسه
17_0554|انا ابن بنت دجاج شوي|ابنتي تشوي الدجاج
17_0555|انا ابن استيقاظ وقت قبل|ابني يستيقظ قبل الوقت
17_0556|اب تدريب مستمر صدقه دفع فقير دفع مستمر|ابي دائما يتصدق للفقراء
17_0557|انا اب اخبرني قول رغبه لون سوال|ابي قال لي يا خالد تحب اي لون ما هو
17_0558|انا اب اخ ولد_عم جميع عمل حداده حديد|ابي واخي و ابن عمي جميعهم يعملون بالحداده
17_0559|انا اب عمل رقم سوال وزاره تصليح|ابي يعمل محاسبا في وزاره الصناعه
17_0560|اخ بنت معلم كيمياء سوال ثانوي|اختي معلمه فيزياء فبي الثانويه
17_0561|انا اخ اختيار بنت شباب وجه جميل|اخي اختار شابه جميله
17_0562|انا اخ خاص تخصص تدريب قراءه_شفاه كلام|اخي اخصائي تدريب نطق
17_0563|انا اخ حزين سبب هو مع ذهاب مباراه كره_قدم|اخي حزين لانه لم يذهب معنا لمشاهده مباراه كره القدم
17_0564|انا اخ رسم تصميم علم السعوديه كتاب مدرسه|اخي رسم علم السعوديه في الدفتر المدرسي
17_0565|انا اخ معلم صم|اخي يعمل معلما للاشخاص الصم
17_0566|انا اسره ام اب ثلاث بنت ولد اثنان بنت|اسرتي تتكون من امي و ابي و ثلاث بنات و ولدين
17_0567|انا صلاه خمس وقت اتقان|اصلي الصلوات الخمس في وقتها
17_0568|انا طاعه ام اب|اطيع ابي و امي
17_0569|انا معرفه رياضه جسم معرفه|اعلم ان رياضه الجسم
17_0570|اسبوع قريب ترفيه حفل عم انا زواج|الاسبوع القادم حفله زواج عمي
17_0571|حمايه السعوديه ملاحقه مخدرات|الامن السعودي يلاحق تجار المخدرات
17_0572|اسبوع_قادم انا طياره سبب عمره احرام|الاسبوع القادم ساسافر لاداء العمره
17_0573|اسبوع_قادم قريب اب وصول الرياض|الاسبوع القادم والدي يصل الي الرياض
17_0574|بنت شخص هو حب لون وردي لون بنفسجي لون اصفر لون فضي|البنت تحب اللون الوردي و البنفسجي و الاصفر و الفضي
17_0575|شخص بنت حب موسيقى|البنت تحب الموسيقى
17_0576|دخان تدخين هو ممنوع قريب بنزين|التدخين ممنوع في محطات الوقود
17_0577|جميع حب سوال ولد شخص كريم|الجميع يحب الشخص الكريم
17_0578|ولد اشخاص السعوديه ملابس غتره عقال|الرجال السعوديون زيهم يتكون من غتره وعقال
17_0579|رحله سعيد جميع سعيد|الرحله ممتعه والجميع سعيد
17_0580|رحمه جميع انسان اشخاص مسلم|الرحمه صفه المسلم
17_0581|الرياض عاصمه السعوديه|الرياض عاصمه السعوديه
17_0582|ضباب حادث|الضباب يسبب حوادث السير
17_0583|طريق منزل امام قريب|الطريق امام بيتي ضيق
17_0584|شخص عمل هو شخص رسم منزل صبغ لون ابيض|العامل يصبغ البيت باللون الاحمر
17_0585|قرد اكل موز|القرد ياكل الموز
17_0586|كتاب فوق تعليق تعليق خزانه ملابس|الكتاب فوق خزانه الملابس
17_0587|لون احمر لون دم|اللون الاحمر هو لون الدم
17_0588|الان ليل غيوم زياده|الليله في غيوم كثيره
17_0589|شرب ري حديقه|الماء يسقي الزرع
17_0590|محامي دعم حق|المحامي يدعم الحق
17_0591|مخدرات انواع سبب مشكله خطر جسم انسان|المخدرات تسبب مشاكل خطره على جسم الانسان
